Date,Total Value
2023-04-20,1000000000.0
2023-04-21,1000000000.0
2023-04-24,1000000000.0
2023-04-25,1000000000.0
2023-04-26,1000000000.0
2023-04-27,1000000000.0
2023-04-28,1000000000.0
2023-05-01,1000000000.0
2023-05-02,1000000000.0
2023-05-03,1000000000.0
2023-05-04,1000000000.0
2023-05-05,1000000000.0
2023-05-08,1000000000.0
2023-05-09,1000000000.0
2023-05-10,1000000000.0
2023-05-11,1000000000.0
2023-05-12,1000000000.0
2023-05-15,998502246.630055
2023-05-16,999157128.3112998
2023-05-17,999376941.348769
2023-05-18,1000447757.2103044
2023-05-19,1008575450.5494697
2023-05-22,1010598280.6637571
2023-05-23,1012725714.0299971
2023-05-24,1015829280.6341605
2023-05-25,1033688099.3494215
2023-05-26,1040541059.8731642
2023-05-29,1051934087.0937805
2023-05-30,1066227948.5353063
2023-05-31,1062711537.1506702
2023-06-01,1061469017.3748614
2023-06-02,1061331569.7485247
2023-06-05,1072636946.8236463
2023-06-06,1075698123.2330918
2023-06-07,1084474820.8751895
2023-06-08,1070740592.1645564
2023-06-09,1085466703.2835438
2023-06-12,1094539175.5553198
2023-06-13,1087588092.0999784
2023-06-14,1088494698.1736717
2023-06-15,1085083877.8731737
2023-06-16,1079428205.1720026
2023-06-19,1073960857.9232185
2023-06-20,1082860445.475804
2023-06-21,1089631150.7039585
2023-06-22,1098140020.0421176
2023-06-23,1100102953.3975015
2023-06-26,1105107070.7883437
2023-06-27,1114967079.3117542
2023-06-28,1118604949.2800236
2023-06-29,1101282269.2347643
2023-06-30,1104251827.8297672
2023-07-03,1100797627.5062537
2023-07-04,1097597489.6276681
2023-07-05,1092995951.9652507
2023-07-06,1092002186.9053261
2023-07-07,1087882024.3229227
2023-07-10,1098638015.7588918
2023-07-11,1102876137.931576
2023-07-12,1101011925.707954
2023-07-13,1116156654.9554763
2023-07-14,1119412289.3522766
2023-07-17,1118974529.0547783
2023-07-18,1129856040.7089207
2023-07-19,1123992965.7629082
2023-07-20,1134081122.7648447
2023-07-21,1141755546.2381096
2023-07-24,1142913859.9638152
2023-07-25,1135052393.0281165
2023-07-26,1146332347.649479
2023-07-27,1140460879.8973272
2023-07-28,1145757409.913232
2023-07-31,1153159351.4294875
2023-08-01,1154147333.3001444
2023-08-02,1159335910.802015
2023-08-03,1158194716.0483603
2023-08-04,1168209017.9498398
2023-08-07,1173434108.628784
2023-08-08,1184937733.5479543
2023-08-09,1180574897.4775069
2023-08-10,1171171272.2707217
2023-08-11,1180630375.220196
2023-08-14,1180489816.9705944
2023-08-15,1181398207.0803328
2023-08-16,1184042265.0916762
2023-08-17,1178694311.2008145
2023-08-18,1123753522.2802618
2023-08-21,1129490391.5522974
2023-08-22,1134668689.1312187
2023-08-23,1131259103.4208202
2023-08-24,1139916934.4913561
2023-08-25,1143511269.1415253
2023-08-28,1159083235.5911884
2023-08-29,1159581174.4598916
2023-08-30,1160689755.433152
2023-08-31,1176936091.4742928
2023-09-01,1176936091.4742928
2023-09-04,1176936091.4742928
2023-09-05,1190479522.1284332
2023-09-06,1195313806.6596355
2023-09-07,1194301220.912201
2023-09-08,1218094041.1665468
2023-09-11,1203989670.420341
2023-09-12,1205039569.150521
2023-09-13,1194093506.501218
2023-09-14,1189703024.679475
2023-09-15,1193636739.341725
2023-09-18,1180302112.0564625
2023-09-19,1190236443.3987176
2023-09-20,1207307658.8845394
2023-09-21,1204761914.5593355
2023-09-22,1185485279.3447807
2023-09-25,1148714826.351274
2023-09-26,1138899584.7879725
2023-09-27,1149420880.5315049
2023-09-28,1156298857.49008
2023-09-29,1159429436.6374977
2023-10-02,1166673505.9619927
2023-10-03,1142830724.4802835
2023-10-04,1157796417.8686182
2023-10-05,1156474669.4530818
2023-10-06,1168686717.192141
2023-10-09,1191491061.2097027
2023-10-10,1192912108.8415449
2023-10-11,1203903597.111837
2023-10-12,1204828145.565543
2023-10-13,1211125325.2351727
2023-10-16,1201061374.958404
2023-10-17,1168547884.6639485
2023-10-18,1154111313.1790607
2023-10-19,1141990517.7072444
2023-10-20,1156838972.5846422
2023-10-23,1140119055.0885158
2023-10-24,1144174241.2682686
2023-10-25,1141969802.6493652
2023-10-26,1105118358.578507
2023-10-27,1111046404.0525818
2023-10-30,1086558477.6254816
2023-10-31,1065363163.7103566
2023-11-01,1072147982.6197063
2023-11-02,1108847865.547921
2023-11-03,1107898324.5437171
2023-11-06,1116805303.5451345
2023-11-07,1112275222.8094628
2023-11-08,1137499555.4984672
2023-11-09,1139807215.7450259
2023-11-10,1135952764.9333806
2023-11-13,1135960214.9595356
2023-11-14,1141763923.659525
2023-11-15,1147805153.351495
2023-11-16,1155544868.0395775
2023-11-17,1139537612.7544718
2023-11-20,1143382090.9745846
2023-11-21,1149893290.1044278
2023-11-22,1154621922.1516132
2023-11-23,1141450855.3907287
2023-11-24,1149660579.7829473
2023-11-27,1148303936.1530745
2023-11-28,1144264625.0824912
2023-11-29,1150529041.3846483
2023-11-30,1153045709.382464
2023-12-01,1163535943.7385356
2023-12-04,1174766646.780319
2023-12-05,1174329499.7510812
2023-12-06,1174520866.8282843
2023-12-07,1167983614.7738042
2023-12-08,1167336478.3021598
2023-12-11,1168752525.9059286
2023-12-12,1172234678.25985
2023-12-13,1166897101.4737403
2023-12-14,1164789651.9215605
2023-12-15,1159297354.6596954
2023-12-18,1158678808.1850815
2023-12-19,1157927373.5952678
2023-12-20,1159908499.727831
2023-12-21,1165669059.0653899
2023-12-22,1175358891.278812
2023-12-25,1182274908.4722288
2023-12-26,1190378916.7679043
2023-12-27,1189149459.141322
2023-12-28,1192986487.0857077
2023-12-29,1197587990.9197872
2024-01-01,1197587990.9197872
2024-01-02,1190511435.8169477
2024-01-03,1197808657.2605758
2024-01-04,1202141737.9427214
2024-01-05,1203496633.8440895
2024-01-08,1199720488.740714
2024-01-09,1202688522.1315928
2024-01-10,1201160650.9045656
2024-01-11,1200535078.4024243
2024-01-12,1196238456.7905457
2024-01-15,1205988360.5377398
2024-01-16,1210420080.209316
2024-01-17,1207875707.4518178
2024-01-18,1214531698.8836095
2024-01-19,1210967486.7705798
2024-01-22,1211720131.3978004
2024-01-23,1211471080.0902233
2024-01-24,1209619375.4036121
2024-01-25,1210385168.8236446
2024-01-26,1219394165.5806344
2024-01-29,1226898012.1623383
2024-01-30,1233726013.6623867
2024-01-31,1228549649.5735931
2024-02-01,1235821078.9145076
2024-02-02,1242072500.4816332
2024-02-05,1244765404.2825165
2024-02-06,1249140462.6755464
2024-02-07,1258001588.0727906
2024-02-08,1258001588.0727906
2024-02-09,1258001588.0727906
2024-02-12,1258001588.0727906
2024-02-13,1258001588.0727906
2024-02-14,1257539540.895612
2024-02-15,1261003272.9634168
2024-02-16,1266542132.3076246
2024-02-19,1272845477.9030285
2024-02-20,1278655423.9246848
2024-02-21,1285365908.4675655
2024-02-22,1284326818.7097278
2024-02-23,1271784932.7332356
2024-02-26,1285038705.7103467
2024-02-27,1297539829.9114194
2024-02-28,1304402685.0623093
2024-02-29,1307724641.9144661
2024-03-01,1316103778.634164
2024-03-04,1321904044.8728132
2024-03-05,1325990600.178526
2024-03-06,1312193425.6746337
2024-03-07,1324693022.7936747
2024-03-08,1324260200.975341
2024-03-11,1320760807.4392834
2024-03-12,1326683039.364178
2024-03-13,1344850172.0659637
2024-03-14,1349309992.4867578
2024-03-15,1346370076.6905656
2024-03-18,1321441624.4464676
2024-03-19,1321030220.08613
2024-03-20,1327338551.2757304
2024-03-21,1330803365.9985983
2024-03-22,1332494859.752481
2024-03-25,1322455732.9341366
2024-03-26,1328693146.6486714
2024-03-27,1328405647.935967
2024-03-28,1335436284.2011323
2024-03-29,1334542039.7788012
2024-04-01,1338745291.0199685
2024-04-02,1347886695.8964226
2024-04-03,1347541673.358865
2024-04-04,1340769444.00851
2024-04-05,1328560024.5385199
2024-04-08,1313932067.2075691
2024-04-09,1320541996.7699118
2024-04-10,1322234175.698585
2024-04-11,1324201944.6302729
2024-04-12,1330663341.401952
2024-04-15,1286121100.1558821
2024-04-16,1290613921.0123417
2024-04-17,1283266149.9633813
2024-04-18,1283266149.9633813
2024-04-19,1270530208.877012
2024-04-22,1279862422.1646523
2024-04-23,1273082620.4824805
2024-04-24,1287904843.8126283
2024-04-25,1280054440.1557186
2024-04-26,1273628452.3205993
2024-04-29,1273628452.3205993
2024-04-30,1273628452.3205993
2024-05-01,1273628452.3205993
2024-05-02,1287273261.1280808
2024-05-03,1290184990.950176
2024-05-06,1309795890.8891869
2024-05-07,1304567679.3958704
2024-05-08,1314356925.2885659
2024-05-09,1320490966.2930086
2024-05-10,1325713707.5596557
2024-05-13,1320757540.7304933
2024-05-14,1331745458.6932952
2024-05-15,1339097764.2232962
2024-05-16,1346886202.2176263
2024-05-17,1359218076.0793707
2024-05-20,1362552055.9295032
2024-05-21,1362536838.6623504
2024-05-22,1370396976.391857
2024-05-23,1382288174.4831433
2024-05-24,1363814202.9560726
2024-05-27,1366861703.8853056
2024-05-28,1380441198.4712217
2024-05-29,1377537663.5030265
2024-05-30,1373979852.2917337
2024-05-31,1383396851.7036211
2024-06-03,1407882750.380939
2024-06-04,1424265470.3164968
2024-06-05,1432264319.861056
2024-06-06,1434021832.4395306
2024-06-07,1440903932.908359
2024-06-10,1454681096.0161028
2024-06-11,1457744215.7713203
2024-06-12,1457334492.7636802
2024-06-13,1457923315.952251
2024-06-14,1451656204.0310767
2024-06-17,1463604971.0216467
2024-06-18,1474855517.1456501
2024-06-19,1474282868.6616204
2024-06-20,1473603283.8258073
2024-06-21,1491674233.7851884
2024-06-24,1469984235.712266
2024-06-25,1453271090.2248511
2024-06-26,1477051668.7518642
2024-06-27,1480360913.3295727
2024-06-28,1466335445.4627285
2024-07-01,1450015577.02036
2024-07-02,1464423788.0379694
2024-07-03,1464183916.4391534
2024-07-04,1476780832.2860487
2024-07-05,1480487697.0788324
2024-07-08,1491680121.4932144
2024-07-09,1496093089.2303925
2024-07-10,1492548622.4043202
2024-07-11,1477823740.03321
2024-07-12,1478655799.0984786
2024-07-15,1479658558.5903542
2024-07-16,1479675127.6660566
2024-07-17,1456018684.8497393
2024-07-18,1446365221.8765326
2024-07-19,1434882930.9978247
2024-07-22,1421475300.167924
2024-07-23,1406957628.0991619
2024-07-24,1411140976.8864202
2024-07-25,1414741075.5073502
2024-07-26,1428320988.043884
2024-07-29,1435693852.950052
2024-07-30,1428416630.1685905
2024-07-31,1415822648.0311425
2024-08-01,1397233198.440599
2024-08-02,1406918373.3338878
2024-08-05,1353485987.4204147
2024-08-06,1375280530.4207497
2024-08-07,1369779524.4618695
2024-08-08,1369032699.5378425
2024-08-09,1387914595.3521442
2024-08-12,1395718115.6167786
2024-08-13,1386058033.678931
2024-08-14,1386981506.1359835
2024-08-15,1381527924.4008746
2024-08-16,1396113399.2270892
2024-08-19,1403737619.7724814
2024-08-20,1406186885.6816566
2024-08-21,1410530183.6113584
2024-08-22,1410148013.179008
2024-08-23,1412119284.3836813
2024-08-26,1405403382.2581637
2024-08-27,1396072001.9160447
2024-08-28,1397227440.6102576
2024-08-29,1393735071.3755126
2024-08-30,1402256391.4635644
2024-09-02,1402256391.4635644
2024-09-03,1402256391.4635644
2024-09-04,1401150820.9212835
2024-09-05,1389800240.123341
2024-09-06,1398037468.7653592
2024-09-09,1380028433.6652718
2024-09-10,1381276094.8286095
2024-09-11,1379700915.8196297
2024-09-12,1383404287.2913253
2024-09-13,1384695742.2383935
2024-09-16,1383888698.2553732
2024-09-17,1384575117.2181785
2024-09-18,1391333665.1015656
2024-09-19,1395850329.0552597
2024-09-20,1398154902.99116
2024-09-23,1395543804.3836586
2024-09-24,1399124880.9435163
2024-09-25,1400924755.7122772
2024-09-26,1401285114.394814
2024-09-27,1394152787.197822
2024-09-30,1385399744.2687535
2024-10-01,1384328515.1862078
2024-10-02,1381508019.897112
2024-10-03,1377127975.7502847
2024-10-04,1371982017.5747025
2024-10-07,1372507273.5523014
2024-10-08,1383564228.163885
2024-10-09,1388470076.176003
2024-10-10,1391547957.2711875
2024-10-11,1393866229.7068524
2024-10-14,1392422009.3256755
2024-10-15,1387677463.4184906
2024-10-16,1395158356.0057187
2024-10-17,1402550942.129349
2024-10-18,1397651655.7047966
2024-10-21,1398045245.026092
2024-10-22,1390382520.3545678
2024-10-23,1391587194.495045
2024-10-24,1397771585.4989016
2024-10-25,1400288872.0551677
2024-10-28,1398438609.9144769
2024-10-29,1408042051.8179014
2024-10-30,1410920172.120441
2024-10-31,1408598009.2052948
2024-11-01,1402604973.8779054
2024-11-04,1395618522.4344275
2024-11-05,1402641162.2023108
2024-11-06,1415142469.0188391
2024-11-07,1417469558.3731647
2024-11-08,1421696513.7582252
2024-11-11,1426512443.7865088
2024-11-12,1419936944.707589
2024-11-13,1425086035.261441
2024-11-14,1420814565.485003
2024-11-15,1406644931.4299376
2024-11-18,1410861929.048087
2024-11-19,1392228714.5728855
2024-11-20,1394075759.1323168
2024-11-21,1394425367.3897085
2024-11-22,1397357763.9614213
2024-11-25,1394039905.0209293
2024-11-26,1402175402.649563
2024-11-27,1406531708.9031868
2024-11-28,1409848292.4724865
2024-11-29,1421666435.7003748
2024-12-02,1418033928.2255836
2024-12-03,1416027489.138679
2024-12-04,1418955942.9935234
2024-12-05,1429299495.3372104
2024-12-06,1433875567.5246012
2024-12-09,1430174026.2852752
2024-12-10,1427679778.7041378
2024-12-11,1426743489.8078654
2024-12-12,1425064440.3169615
2024-12-13,1424361206.2705712
2024-12-16,1428015399.845492
2024-12-17,1429359760.659182
2024-12-18,1431489747.675416
2024-12-19,1424093784.133069
2024-12-20,1433486463.60606
2024-12-23,1443477805.9641862
2024-12-24,1453016888.0293376
2024-12-25,1459412939.5233479
2024-12-26,1455721118.9272356
2024-12-27,1452884484.0906386
2024-12-30,1457286186.4819217
2024-12-31,1453102801.3506465
2025-01-01,1453102801.3506465
2025-01-02,1448900064.6101208
2025-01-03,1445692608.9529054
2025-01-06,1435132150.1187341
2025-01-07,1437232824.7368784
2025-01-08,1438589463.3393044
2025-01-09,1429443878.5787337
2025-01-10,1414226212.5531225
2025-01-13,1412166856.359441
2025-01-14,1406513106.72418
2025-01-15,1408706028.5205717
2025-01-16,1413660011.59654
2025-01-17,1426274078.9727402
2025-01-20,1422875668.8767276
2025-01-21,1424752909.4225428
2025-01-22,1422197269.3599436
2025-01-23,1431288773.7761378
2025-01-24,1434573316.8885362
2025-01-27,1434573316.8885362
2025-01-28,1434573316.8885362
2025-01-29,1434573316.8885362
2025-01-30,1434573316.8885362
2025-01-31,1434573316.8885362
2025-02-03,1414015130.0427756
2025-02-04,1415535155.415799
2025-02-05,1427542326.288388
2025-02-06,1429149439.7312171
2025-02-07,1428568052.8354344
2025-02-10,1416586082.4749074
2025-02-11,1414707671.2237196
2025-02-12,1416011413.8019333
2025-02-13,1419935688.953279
2025-02-14,1419110938.141523
2025-02-17,1411857727.6065958
2025-02-18,1412246940.4212554
2025-02-19,1421473396.397758
2025-02-20,1427117595.9921427
2025-02-21,1424646247.374749
2025-02-24,1425828486.3004894
2025-02-25,1427643542.9741416
2025-02-26,1436768232.140593
2025-02-27,1434739882.9112937
2025-02-28,1433260878.1344943
2025-03-03,1440163623.14399
2025-03-04,1444593071.4459438
2025-03-05,1444969275.2149358
2025-03-06,1450645658.951218
2025-03-07,1448070413.0776846
2025-03-10,1445489982.147966
2025-03-11,1442164427.4071445
2025-03-12,1437371812.934942
2025-03-13,1432211432.2374048
2025-03-14,1422305461.5257485
2025-03-17,1423314490.623394
2025-03-18,1427727175.2174728
2025-03-19,1419407762.227098
2025-03-20,1419623980.903339
2025-03-21,1425804312.2549627
2025-03-24,1424925946.2465367
2025-03-25,1426504122.3025043
2025-03-26,1424070901.3315415
2025-03-27,1429667215.0640137
2025-03-28,1425803663.3889718
2025-03-31,1417713136.3279696
2025-04-01,1411720059.7951217
2025-04-02,1405156769.440403
2025-04-03,1309773560.9402711
2025-04-04,1290395655.2610483
2025-04-07,1290395655.2610483
2025-04-08,1212542799.6799867
2025-04-09,1215022965.6642985
2025-04-10,1309751709.105962
2025-04-11,1318512716.1326194
2025-04-14,1322172937.085238
2025-04-15,1316536373.4635794
2025-04-16,1302931667.313357
2025-04-17,1319196989.3578784
2025-04-18,1324951553.638275
2025-04-21,1315782909.735595
2025-04-22,1300014219.6163933
2025-04-23,1320402456.153775
2025-04-24,1331448595.552363
2025-04-25,1337099485.5613325
2025-04-28,1339751038.912433
2025-04-29,1347913990.9274817
2025-04-30,1347913990.9274817
2025-05-01,1347913990.9274817
2025-05-02,1347913990.9274817
2025-05-05,1360779293.874765
2025-05-06,1361909986.482355
2025-05-07,1353678763.5918696
2025-05-08,1358376608.0820997
2025-05-09,1361990465.4318118
2025-05-12,1368490565.979932
2025-05-13,1378651996.1106548
2025-05-14,1384278987.0604172
2025-05-15,1376887019.1573179
2025-05-16,1368999261.672107
2025-05-19,1364328396.8557448
2025-05-20,1366515933.6892452
2025-05-21,1368301875.034959
2025-05-22,1360879344.7869325
2025-05-23,1367655998.8948145
2025-05-26,1380504518.2152834
2025-05-27,1379065557.5259435
2025-05-28,1384487289.144817
2025-05-29,1392440219.3159935
2025-05-30,1394830023.2489989
2025-06-02,1395528804.8631773
2025-06-03,1399797339.712788
2025-06-04,1400762907.2474475
2025-06-05,1401430313.460597
2025-06-06,1399719686.4926653
2025-06-09,1392788872.2232003
2025-06-10,1394553732.5174747
2025-06-11,1401693455.101904
2025-06-12,1408066137.2010791
2025-06-13,1397671910.5796344
2025-06-16,1405381864.2635944
2025-06-17,1409187877.4119313
2025-06-18,1407084931.2810533
2025-06-19,1404428023.1196332
2025-06-20,1398494611.5632753
2025-06-23,1398050698.776901
2025-06-24,1393087804.5864532
2025-06-25,1396414083.9368715
2025-06-26,1412219350.950605
2025-06-27,1412589117.1126769
2025-06-30,1414154921.765214
2025-07-01,1411526453.1739793
2025-07-02,1422569530.236427
2025-07-03,1426336781.6783192
2025-07-04,1427871456.9789484
2025-07-07,1422659824.5496454
2025-07-08,1427467766.958367
2025-07-09,1425142664.855751
2025-07-10,1425140711.6583426
2025-07-11,1424090861.8760266
2025-07-14,1429287209.1613898
2025-07-15,1427183479.3369243
2025-07-16,1428658661.8433106
2025-07-17,1438346932.1155362
2025-07-18,1441366598.3056095
2025-07-21,1429369036.38341
2025-07-22,1430053766.6222425
2025-07-23,1435109454.593942
2025-07-24,1441925609.6075952
2025-07-25,1444093273.4843729
2025-07-28,1454073415.7959297
2025-07-29,1419748534.9363074
2025-07-30,1429559883.7932577
2025-07-31,1426898707.1441274
2025-08-01,1424974686.4220126
2025-08-04,1435538743.9476097
2025-08-05,1432997079.518725
2025-08-06,1442576949.057226
2025-08-07,1455956825.848296
2025-08-08,1460818255.6845827
2025-08-11,1481256239.395483
2025-08-12,1474505270.0862367
2025-08-13,1472089072.4693804
2025-08-14,1467827280.9823754
2025-08-15,1462079834.655299
2025-08-18,1469685902.0973244
2025-08-19,1472748391.4525735
2025-08-20,1466292070.5260592
2025-08-21,1467100615.3797846
2025-08-22,1455390959.7939823
2025-08-25,1454633363.9578261
2025-08-26,1463995375.1548073
2025-08-27,1481271423.3932774
2025-08-28,1493901866.1128743
2025-08-29,1494549013.3270655
2025-09-01,1494549013.3270655
2025-09-02,1494549013.3270655
2025-09-03,1504880781.1653888
2025-09-04,1502303048.2131293
2025-09-05,1498963981.226441
2025-09-08,1487411876.624792
2025-09-09,1488613357.6112652
2025-09-10,1484816677.8678265
2025-09-11,1488411317.777227
2025-09-12,1497711804.580484
2025-09-15,1506888868.8081129
2025-09-16,1499621236.1136653
2025-09-17,1493997965.5705986
2025-09-18,1488075120.412894
2025-09-19,1490916276.8553808
2025-09-22,1489943288.678268
2025-09-23,1498196358.7911577
2025-09-24,1498124754.2902112
2025-09-25,1503672985.6297212
2025-09-26,1504113519.7090402
2025-09-29,1505751793.4596343
2025-09-30,1493634889.2714663
2025-10-01,1494235418.5094633
2025-10-02,1500111237.0698233
2025-10-03,1480520904.2519548
2025-10-06,1492462390.603037
2025-10-07,1491261247.9202278
2025-10-08,1489390200.266152
2025-10-09,1500908449.446105
2025-10-10,1507263581.3645442
2025-10-13,1513491491.9161706
2025-10-14,1508327582.966346
2025-10-15,1507498778.4512658
2025-10-16,1518318009.4900506
2025-10-17,1511447374.8788016
2025-10-20,1483455700.0736208
2025-10-21,1501360084.8150733
2025-10-22,1508674456.849453
2025-10-23,1503787961.9436867
2025-10-24,1512811956.2507532
2025-10-27,1514734928.7841706
2025-10-28,1518413432.9785206
2025-10-29,1527789774.2871325
2025-10-30,1535376796.3976672
2025-10-31,1537575909.9601185
2025-11-03,1552067056.5851285
2025-11-04,1550957803.4586244
2025-11-05,1550986982.3625417
2025-11-06,1535547721.2429922
2025-11-07,1524756479.723377
2025-11-10,1509506207.820736
2025-11-11,1515370457.2775786
2025-11-12,1535883832.8640044
2025-11-13,1548851218.8828602
2025-11-14,1545288946.0007942
2025-11-17,1538131524.2526023
2025-11-18,1531423557.717811
2025-11-19,1528337205.6788602
2025-11-20,1519843701.9097023
2025-11-21,1514396923.800972
2025-11-24,1511842356.7821553
2025-11-25,1513385934.6093266
2025-11-26,1517607173.2608373
2025-11-27,1521605392.1896684
2025-11-28,1520146286.0359275
2025-12-01,1520176844.2011964
2025-12-02,1518241959.8052058
2025-12-03,1527024450.45603
2025-12-04,1532404166.836281
2025-12-05,1527855936.3553488
2025-12-08,1514217947.678128
2025-12-09,1511537977.635389
2025-12-10,1505934619.5911705
2025-12-11,1512913880.7536645
2025-12-12,1504246454.2596822
2025-12-15,1506462474.805453
2025-12-16,1502717318.3116176
2025-12-17,1499974535.4755335
2025-12-18,1494314430.9748912
2025-12-19,1494101210.5080092
2025-12-22,1506021380.5719683
2025-12-23,1509865773.7808561
2025-12-24,1495429040.585646
2025-12-25,1492859942.2071514
2025-12-26,1487621797.5671387
2025-12-29,1485385913.4296966
2025-12-30,1496267666.3488393
2025-12-31,1506660223.9590673
2026-01-01,1506660223.9590673
2026-01-02,1506660223.9590673
2026-01-05,1495570100.7024908
2026-01-06,1488256334.2855308
2026-01-07,1516000742.558363
2026-01-08,1513485409.3869183
2026-01-09,1533362790.0010712
2026-01-12,1558314289.6837716
2026-01-13,1553067928.3827422
2026-01-14,1569771147.4345913
2026-01-15,1593428330.4041219
2026-01-16,1597076110.3162909
2026-01-19,1614396975.738741
2026-01-20,1638588866.9910088
2026-01-21,1633959420.8397799
2026-01-22,1620228891.331446
2026-01-23,1593498670.1936262
2026-01-26,1583661999.0098708
2026-01-27,1587374372.8556514
2026-01-28,1584788218.9962096
2026-01-29,1592561816.714745
2026-01-30,1597270717.3769608
2026-02-02,1588660282.3315125
2026-02-03,1608070783.0972464
2026-02-04,1604137304.4168105
2026-02-05,1579570475.932663
2026-02-06,1559083486.2689018
2026-02-09,1552658085.493095
2026-02-10,1532645979.588539
2026-02-11,1550605538.5061374
2026-02-12,1547349898.9120634
2026-02-13,1554492209.1562614
2026-02-16,1553797115.443018
2026-02-17,1553797115.443018
2026-02-18,1553797115.443018
2026-02-19,1553797115.443018
2026-02-20,1553797115.443018
2026-02-23,1573155013.8503258
2026-02-24,1570682611.3094087
2026-02-25,1571839538.5562942
2026-02-26,1563213773.1526237
2026-02-27,1562854216.9209685
2026-03-02,1544142165.1783836
2026-03-03,1543121433.943665
2026-03-04,1523902736.3638802
2026-03-05,1525193898.470984
2026-03-06,1516399418.9121418
2026-03-09,1427622947.9455314
2026-03-10,1472095868.7527406
2026-03-11,1495687499.3246696
2026-03-12,1482925633.852827
2026-03-13,1475183356.0353236
2026-03-16,1484965466.970834
2026-03-17,1482645127.7400303
2026-03-18,1478073689.123051
2026-03-19,1473524033.8516126
2026-03-20,1460054895.8242683
2026-03-23,1430598615.463857
2026-03-24,1447272542.3676553
2026-03-25,1460080113.8510933
2026-03-26,1464395512.4015057
2026-03-27,1474982187.955448
2026-03-30,1477539395.9657104
2026-03-31,1477551814.235694
2026-04-01,1486619751.7219996
2026-04-02,1481416437.471443
2026-04-03,1472621436.0866165
2026-04-06,1463037059.3839507
2026-04-07,1462261601.5982175
2026-04-08,1488305089.6115751
2026-04-09,1482855274.168591
2026-04-10,1480300944.6642456
2026-04-13,1475739444.7702498
2026-04-14,1484168279.2197948
2026-04-15,1483572294.737406
2026-04-16,1481474498.8664722
2026-04-17,1483708115.6927552
2026-04-20,1485081510.3883762
2026-04-21,1473448780.5382257
2026-04-22,1474667942.5086513
2026-04-23,1463837332.5639324
2026-04-24,1466681018.5044482
2026-04-27,1466681018.5044482
2026-04-28,1464035019.0673022
2026-04-29,1461994269.0139701
2026-04-30,1461994269.0139701
2026-05-01,1461994269.0139701
2026-05-04,1463315807.280705
2026-05-05,1455954109.74559
2026-05-06,1455534838.0410879
2026-05-07,1454491213.4605474
2026-05-08,1453488953.5381324
2026-05-11,1442383841.0874217
2026-05-12,1456715261.5769484
2026-05-13,1464563541.2190132
2026-05-14,1468952390.0609164
2026-05-15,1459645118.6986287
2026-05-18,1461983773.5801654
2026-05-19,1459916858.779226
2026-05-20,1457575440.440205
2026-05-21,1466311361.2962034
2026-05-22,1465224100.4674137
2026-05-25,1460629458.6049175
2026-05-26,1463930145.7113779
2026-05-27,1463842012.8352287
2026-05-28,1463363023.1083157
2026-05-29,1453004522.8550968
2026-06-01,1453177875.7141078
2026-06-02,1448461083.1749775
2026-06-03,1445305995.1882222
2026-06-04,1449010185.0992832
2026-06-05,1451058680.7731955
2026-06-08,1437727196.6008234
2026-06-09,1443090150.1674051
